Selite_en,Longitude,Latitude,N_GK25,E_GK25,Name_fi,Name_en
health,25.097733,60.27421,6684628,25505408,Lehtikuusen koulun hammashoitola,Dental clinic at Lehtikuusen koulu
health,24.897274,60.206013,6677030,25494304,Pääkaupunkiseudun ja Kirkkonummen suun erikoishoidon yksikkö,Capital region and Kirkkonummi unit for special dental care
health,25.069868,60.357903,6693951,25503856,Korson koulun hammashoitola,Dental clinic at Korson koulu
health,24.980522,60.187828,6674999,25498919,Kalasataman terveysasema,Kalasatama health station
health,24.980522,60.187828,6674999,25498919,Kalasataman hammashoitola,Kalasatama dental clinic
health,25.076681,60.225864,6679240,25504250,Myllypuron suun terveydenhuollon päivystys,
health,24.87292,60.346508,6692686,25492983,Katriinan sairaala,
health,24.915346,60.18486,6674672,25495303,Linnankoskenkadun hammashoitola,Linnankoskikatu Dental Clinic
health,24.946972,60.181797,6674329,25497057,Kallion neuvolahammashoito,
safety,24.966599,60.315987,6689279,25498154,"Itä-Uudenmaan poliisilaitos, Hki-Vantaan lentoaseman palvelutoimisto",Itä-Uudenmaan poliisilaitos. Hki-Vantaan lentoaseman palvelupiste
safety,24.92566,60.200584,6676423,25495877,"Helsingin poliisilaitos, Pasilan poliisiasema","Helsingin poliisilaitos, Pasilan poliisiasema"
safety,24.853884,60.2611,6683172,25491911,"Itä-Uudenmaan poliisilaitos, Vantaa-Info Myyrmäki","Itä-Uudenmaan poliisilaitos, Vantaa-Info Myyrmäki"
safety,25.039309,60.295807,6687031,25502174,"Itä-Uudenmaan poliisilaitos, Vantaan pääpoliisiaseman lupapalvelut ja ulkomaalaisyksikkö","Itä-Uudenmaan poliisilaitos, Vantaan pääpoliisiaseman lupapalvelut ja ulkomaalaisyksikkö"
safety,25.04065,60.29815,6687292,25502248,"Itä-Uudenmaan poliisilaitos, Vantaan pääpoliisiasema","Itä-Uudenmaan poliisilaitos, Vantaan pääpoliisiasema"
safety,24.75877,60.208294,6677304,25486624,"Länsi-Uudenmaan poliisilaitos, Espoon pääpoliisiasema","Länsi-Uudenmaan poliisilaitos, Espoon pääpoliisiasema"
daycare,24.88008,60.23978,6680794,25493357,Päiväkoti Kannel,Day care Kannel
daycare,24.925694,60.18065,6674202,25495876,Päiväkoti Riikka,Day care Riikka
daycare,25.031487,60.27551,6684769,25501742,Päiväkoti Neilikka,Day care Neilikka
daycare,24.957636,60.169483,6672957,25497648,Päiväkoti Aleksi,Day care Aleksi
daycare,24.962635,60.24243,6681084,25497930,Päiväkoti Tammi,Day care Tammi
daycare,24.91497,60.18365,6674537,25495282,Päiväkoti Topelius,Day care Topelius
daycare,25.042545,60.230244,6679726,25502358,Päiväkoti Satakieli,Day care Satakieli
daycare,25.006166,60.264263,6683516,25500341,Päiväkoti Tilhi,Day care Tilhi
daycare,24.918186,60.16308,6672245,25495457,Päiväkoti Laivuri,Day care Laivuri
daycare,24.96876,60.22054,6678644,25498268,Päiväkoti Herttua,Day care Herttua
daycare,24.995733,60.270798,6684244,25499764,Päiväkoti Himmeli,Day care Himmeli
daycare,24.935387,60.161533,6672071,25496412,Päiväkoti Haukka,Day care Haukka
daycare,25.094687,60.2392,6680727,25505245,Päiväkoti Liinakko,Day care Liinakko
daycare,24.936913,60.165348,6672496,25496497,Päiväkoti Elias,Day care Elias
daycare,25.157509,60.204857,6676907,25508735,Päiväkoti Kanava,Day care Kanava
daycare,25.036423,60.19163,6675424,25502021,Päiväkoti Satama,Day care Satama
daycare,24.872826,60.20036,6676403,25492947,Päiväkoti Ruusu,Day care Ruusu
daycare,24.955004,60.171825,6673217,25497502,Päiväkoti Vironniemi,Day care Vironniemi
daycare,25.108742,60.239502,6680762,25506024,Päiväkoti Laakavuori,Day care Laakavuori
daycare,24.97168,60.211555,6677643,25498430,Päiväkoti Arabianhelmi,Day care Arabianhelmi
daycare,25.211725,60.261982,6683280,25511721,Päiväkoti Sakarinmäki,Day care Sakarinmäki
daycare,24.918875,60.160725,6671983,25495495,Päiväkoti Ruoholahden lastentalo,Day care Ruoholahden lastentalo
daycare,25.066677,60.22589,6679242,25503695,Päiväkoti Myllynratas,Day care Myllynratas
daycare,25.086353,60.208008,6677251,25504788,Päiväkoti Mustikka,Day care Mustikka
daycare,25.037212,60.167526,6672738,25502066,Päiväkoti Tahvonlahti,Day care Tahvonlahti
daycare,25.03456,60.198948,6676239,25501917,Päiväkoti Herttoniemi,Day care Herttoniemi
daycare,24.919188,60.24694,6681588,25495524,Päiväkoti Pikkusuo,Day care Pikkusuo
daycare,24.94187,60.1613,6672045,25496772,Päiväkoti Engel,Day care Engel
daycare,24.897495,60.22622,6679281,25494319,Päiväkoti Kanerva,Day care Kanerva
daycare,24.98013,60.232647,6679993,25498899,Päiväkoti Pikku-Veräjä,Day care Pikku-Veräjä
daycare,25.081318,60.264553,6683551,25504501,Päiväkoti Helsingin Kristillinen päiväkoti,Day care Helsingin Kristillinen päiväkoti
daycare,24.991096,60.23879,6680677,25499507,Päiväkoti Savela,Day care Savela
daycare,24.954302,60.15903,6671792,25497462,Päiväkoti Pyhän Marian lastentarha,Day care Pyhän Marian lastentarha
daycare,25.013851,60.186954,6674902,25500769,Päiväkoti Kulosaari,Day care Kulosaari
daycare,24.99842,60.275635,6684782,25499913,Päiväkoti Seulanen,Day care Seulanen
daycare,24.929077,60.173576,6673414,25496063,Päiväkoti Töölön Montessori-leikkikoulu,Day care Töölön Montessori-leikkikoulu
daycare,24.853601,60.251816,6682138,25491893,Päiväkoti Kaunokki,Day care Kaunokki
daycare,25.028109,60.263737,6683457,25501556,Päiväkoti Impivaara,Day care Impivaara
daycare,25.03044,60.18943,6675178,25501689,Päiväkoti Merituuli,Day care Merituuli
daycare,24.979185,60.184338,6674611,25498845,Päiväkoti Kalasatama,Day care Kalasatama
daycare,24.98185,60.212322,6677729,25498994,Päiväkoti Aalto,Day care Aalto
daycare,25.003426,60.270977,6684263,25500190,Päiväkoti Kaskisavu,Day care Kaskisavu
daycare,24.937807,60.248524,6681764,25496556,Päiväkoti Kytöniitty,Day care Kytöniitty
daycare,24.951254,60.202774,6676665,25497297,Päiväkoti Kesäheinä,Day care Kesäheinä
daycare,25.007719,60.244965,6681366,25500428,Päiväkoti Karvikka,Day care Karvikka
daycare,24.892899,60.21402,6677922,25494062,Päiväkoti Haaga,Day care Haaga
daycare,25.070457,60.241447,6680976,25503903,Päiväkoti Kivilinna,Day care Kivilinna
daycare,25.060972,60.235336,6680294,25503378,Päiväkoti Nalli,Day care Nalli
daycare,24.954853,60.264954,6683594,25497501,Päiväkoti Torpparinmäki,Day care Torpparinmäki
daycare,24.875546,60.22917,6679613,25493103,Päiväkoti Lassi,Day care Lassi
daycare,25.088585,60.218674,6678439,25504910,Päiväkoti Kukkaniitty,Day care Kukkaniitty
daycare,25.061956,60.200638,6676428,25503436,Päiväkoti Strömsinlahti,Day care Strömsinlahti
daycare,24.940813,60.199215,6676270,25496717,Päiväkoti Anni Lastentarha,Day care Anni Lastentarha
daycare,24.882076,60.241573,6680994,25493468,Päiväkoti Kannelmäki,Day care Kannelmäki
daycare,25.018337,60.24923,6681841,25501016,Päiväkoti Vilppula,Day care Vilppula
daycare,24.955643,60.17487,6673557,25497538,Päiväkoti Virkkula,Day care Virkkula
daycare,25.14537,60.21434,6677962,25508059,Päiväkoti Koralli,Day care Koralli
daycare,25.111313,60.216473,6678196,25506171,Päiväkoti Viikinki,Day care Viikinki
daycare,24.891253,60.20451,6676863,25493969,Päiväkoti Tuuli,Day care Tuuli
daycare,24.888374,60.205757,6677002,25493810,"Päiväkoti Aurinkoinen, Steinerpk","Day care Aurinkoinen, Steinerpk"
daycare,24.967175,60.16682,6672659,25498178,Päiväkoti Katajanokka,Day care Katajanokka
daycare,24.895178,60.20154,6676532,25494187,Päiväkoti Purje,Day care Purje
daycare,25.125334,60.23425,6680178,25506944,Päiväkoti Saana,Day care Saana
daycare,24.876347,60.15536,6671389,25493133,Päiväkoti Silkkiuikku,Day care Silkkiuikku
daycare,24.981657,60.186085,6674805,25498982,Päiväkoti Pikkutylli,Day care Pikkutylli
daycare,25.14481,60.201878,6676573,25508031,Päiväkoti Hiekkalinna,Day care Hiekkalinna
daycare,25.15708,60.207348,6677184,25508710,Päiväkoti Inkivääri,Day care Inkivääri
daycare,25.08157,60.263344,6683416,25504515,Päiväkoti Suurmetsä,Day care Suurmetsä
daycare,24.883593,60.152264,6671043,25493534,Päiväkoti Melkko,Day care Melkko
daycare,24.938725,60.16117,6672031,25496597,Päiväkoti Rööperi,Day care Rööperi
daycare,24.987715,60.245903,6681470,25499320,Päiväkoti Nuotti,Day care Nuotti
daycare,25.01225,60.236378,6680409,25500679,Päiväkoti Pihlajamäki,Day care Pihlajamäki
daycare,24.920092,60.163143,6672252,25495563,Päiväkoti Finnish American Kindergarten Ruoholahti,Day care Finnish American Kindergarten Ruoholahti
daycare,24.962585,60.19232,6675501,25497924,Päiväkoti Runo,Day care Runo
daycare,24.918945,60.15848,6671733,25495499,Päiväkoti Jaala,Day care Jaala
daycare,25.138577,60.201393,6676519,25507686,Päiväkoti Myrskyluoto,Day care Myrskyluoto
daycare,25.135145,60.203663,6676771,25507495,Päiväkoti Vellamo,Day care Vellamo
daycare,25.07158,60.231224,6679837,25503966,Päiväkoti Kurki,Day care Kurki
daycare,24.855669,60.22658,6679326,25492001,Päiväkoti Kolkka,Day care Kolkka
daycare,24.852526,60.21859,6678436,25491825,Päiväkoti Pajamäki,Day care Pajamäki
daycare,24.862284,60.160473,6671960,25492353,Päiväkoti Lokki,Day care Lokki
daycare,24.929943,60.253162,6682281,25496121,Päiväkoti Valkea,Day care Valkea
daycare,25.04379,60.207863,6677232,25502428,Päiväkoti Siilitie,Day care Siilitie
daycare,24.856705,60.169777,6672997,25492045,Daghemmet Bamse Ankas Språkbad,Day care Bamse språkbad
daycare,24.955616,60.18662,6674866,25497537,Päiväkoti Franzenia,Day care Franzenia
daycare,24.944923,60.198128,6676148,25496945,Päiväkoti Lehdokki,Day care Lehdokki
daycare,24.888205,60.206165,6677048,25493801,Päiväkoti Vaahteramäki,Day care Vaahteramäki
daycare,24.997166,60.24646,6681532,25499843,Päiväkoti Asteri,Day care Asteri
daycare,24.92678,60.169106,6672916,25495935,Päiväkoti Kamppi,Day care Kamppi
daycare,25.007414,60.280315,6685304,25500410,Päiväkoti Pentinkulma,Day care Pentinkulma
daycare,24.98527,60.24453,6681317,25499184,Päiväkoti Sinivuori,Day care Sinivuori
daycare,24.882917,60.209225,6677389,25493508,Päiväkoti Lapinmäki,Day care Lapinmäki
daycare,25.039734,60.23349,6680087,25502201,Päiväkoti Toivo,Day care Toivo
daycare,24.96383,60.19638,6675953,25497994,Päiväkoti Kotikallio,Day care Kotikallio
daycare,25.07924,60.21146,6677635,25504393,Päiväkoti Puotinharju,Day care Puotinharju
daycare,25.007719,60.244965,6681366,25500428,Päiväkoti Tuikku,Day care Tuikku
daycare,25.03222,60.263287,6683407,25501784,Päiväkoti Jäkälä,Day care Jäkälä
daycare,24.855804,60.244396,6681311,25492013,Päiväkoti Apila,Day care Apila
daycare,24.85163,60.247715,6681681,25491783,"Päiväkoti Mammolina, Montessoripäiväkoti","Day care Mammolina, Montessoripäiväkoti"
daycare,25.07886,60.207478,6677191,25504373,Päiväkoti Herukka,Day care Herukka
daycare,24.89947,60.223034,6678926,25494428,Päiväkoti Laajasuo,Day care Laajasuo
daycare,24.899939,60.194252,6675720,25494449,Päiväkoti Pihlaja,Day care Pihlaja
daycare,24.876596,60.152878,6671112,25493146,Päiväkoti Särki,Day care Särki
daycare,25.080841,60.205994,6677026,25504483,Päiväkoti Vaapukka,Day care Vaapukka
daycare,25.068752,60.272545,6684440,25503805,Päiväkoti Savotta,Day care Savotta
daycare,25.083076,60.23881,6680683,25504602,Päiväkoti Pihapirtti,Day care Pihapirtti
daycare,25.007774,60.2512,6682060,25500430,Päiväkoti Unelma,Day care Unelma
daycare,24.889471,60.231678,6679890,25493876,Päiväkoti Ella,Day care Ella
daycare,25.091208,60.212997,6677807,25505057,Päiväkoti Puotila,Day care Puotila
daycare,24.92288,60.228565,6679541,25495726,Päiväkoti Maunula,Day care Maunula
daycare,25.08267,60.166313,6672605,25504590,Päiväkoti Poikkilaakso,Day care Poikkilaakso
daycare,24.910196,60.162872,6672222,25495014,Päiväkoti Maininki,Day care Maininki
daycare,25.030138,60.198677,6676209,25501672,Päiväkoti Herttoniemen Montessori-leikkikoulu,Day care Herttoniemen Montessori-leikkikoulu
daycare,24.899977,60.24529,6681406,25494460,Päiväkoti Vuorilinna,Day care Vuorilinna
daycare,24.9861,60.147106,6670463,25499228,Päiväkoti Suomenlinna,Day care Suomenlinna
daycare,24.859184,60.225822,6679241,25492196,Päiväkoti Pilke Taikapirtti,Day care Taikapirtti
daycare,25.015379,60.256615,6682663,25500851,Päiväkoti Kotinummi,Day care Kotinummi
daycare,25.00273,60.255096,6682494,25500151,Päiväkoti Aapiskukko,Day care Aapiskukko
daycare,25.1254,60.203075,6676705,25506954,Päiväkoti Katiska,Day care Katiska
daycare,24.873789,60.206375,6677073,25493001,Päiväkoti Munkkivuori,Day care Munkkivuori
daycare,24.960451,60.216835,6678232,25497808,Päiväkoti Koskela,Day care Koskela
daycare,24.938555,60.213066,6677813,25496593,Päiväkoti Käpylinna,Day care Käpylinna
daycare,25.081364,60.21681,6678231,25504510,Päiväkoti Myllytonttu,Day care Myllytonttu
daycare,25.058718,60.20139,6676512,25503257,Päiväkoti Roihuvuori,Day care Roihuvuori
daycare,24.958996,60.230072,6679707,25497728,Päiväkoti Norppa,Day care Norppa
daycare,24.934402,60.159683,6671866,25496357,Päiväkoti Meripirtti,Day care Meripirtti
daycare,24.965351,60.18989,6675230,25498078,Päiväkoti Pääskylä,Day care Pääskylä
daycare,24.97465,60.2041,6676813,25498594,Päiväkoti Arabia,Day care Arabia
daycare,24.887323,60.159534,6671853,25493743,Päiväkoti Telkkä,Day care Telkkä
daycare,25.07652,60.24495,6681366,25504238,Päiväkoti Ruuti,Day care Ruuti
daycare,24.939154,60.182796,6674441,25496624,Päiväkoti Linnunlaulu,Day care Linnunlaulu
daycare,25.061165,60.222927,6678912,25503390,Päiväkoti Neulanen,Day care Neulanen
daycare,24.971914,60.208946,6677353,25498443,Päiväkoti Floora,Day care Floora
daycare,25.08367,60.241936,6681031,25504635,Päiväkoti Lammikko,Day care Lammikko
daycare,25.004944,60.254948,6682478,25500274,Päiväkoti Ylä-Malmi,Day care Ylä-Malmi
daycare,25.084997,60.262844,6683361,25504705,Päiväkoti Kotilo,Day care Kotilo
daycare,25.041245,60.273533,6684549,25502282,Päiväkoti Klaara,Day care Klaara
daycare,24.876383,60.192783,6675558,25493142,Päiväkoti Kaartintorppa,Day care Kaartintorppa
daycare,25.037992,60.18708,6674917,25502108,Päiväkoti Tuorinniemi,Day care Tuorinniemi
daycare,25.018913,60.248375,6681746,25501047,Päiväkoti Longinoja,Day care Longinoja
daycare,25.08704,60.234943,6680252,25504822,Päiväkoti Kontula,Day care Kontula
daycare,24.98803,60.267258,6683849,25499337,Päiväkoti Verso,Day care Verso
daycare,24.96212,60.238804,6680680,25497902,Päiväkoti Pakilan lastenpaikka,Day care Pakilan lastenpaikka
daycare,24.922106,60.17036,6673056,25495676,Päiväkoti Leppäsuo,Day care Leppäsuo
daycare,25.033005,60.231262,6679839,25501829,Päiväkoti Leskenlehti,Day care Leskenlehti
daycare,24.922794,60.16343,6672283,25495713,Päiväkoti Finnish American Kindergarten Kamppi,Day care Finnish American Kindergarten Kamppi
daycare,24.93362,60.233826,6680126,25496322,Päiväkoti Suursuo,Day care Suursuo
daycare,25.099295,60.2189,6678465,25505504,Päiväkoti Vartiokylä,Day care Vartiokylä
daycare,24.958715,60.249657,6681889,25497714,Päiväkoti Haltia,Day care Haltia
daycare,25.02174,60.264404,6683532,25501203,Päiväkoti Tapanila,Day care Tapanila
daycare,24.939838,60.242653,6681110,25496668,Päiväkoti Pakila,Day care Pakila
daycare,24.996136,60.22963,6679657,25499786,Päiväkoti Vikkeri,Day care Vikkeri
daycare,24.91722,60.180336,6674167,25495406,Päiväkoti Vaahtera,Day care Vaahtera
daycare,24.841026,60.233395,6680087,25491192,Päiväkoti Karhi,Day care Karhi
daycare,25.057022,60.270943,6684261,25503156,Päiväkoti Nurkka,Day care Nurkka
daycare,24.852484,60.181393,6674292,25491814,Päiväkoti Lehtisaari,Day care Lehtisaari
daycare,25.034912,60.19125,6675381,25501937,Päiväkoti Herttoniemenrannan Montessori-leikkikoulu,Day care Herttoniemenrannan Montessori-leikkikoulu
daycare,25.005823,60.233963,6680140,25500323,Päiväkoti Louhikko,Day care Louhikko
daycare,25.074404,60.236378,6680411,25504122,Päiväkoti Jousi,Day care Jousi
daycare,24.893322,60.19643,6675963,25494083,Päiväkoti Pacius,Day care Pacius
daycare,24.873169,60.217342,6678295,25492969,Päiväkoti Mestari,Day care Mestari
daycare,24.943615,60.240055,6680820,25496877,Päiväkoti Pakilan Montessori-esikoulu,Day care Pakilan Montessori-esikoulu
daycare,24.89566,60.2126,6677764,25494215,Päiväkoti Kylätie,Day care Kylätie
daycare,24.95053,60.185757,6674770,25497255,Päiväkoti Alppimaja,Day care Alppimaja
daycare,25.026861,60.23099,6679809,25501488,Päiväkoti Pehtoori,Day care Pehtoori
daycare,24.91958,60.171795,6673216,25495536,Päiväkoti Finnish American Kindergarten Töölö 2,Day care Finnish American Kindergarten Töölö 2
daycare,24.851532,60.227142,6679389,25491772,Päiväkoti Taneli,Day care Taneli
daycare,25.124249,60.209015,6677366,25506889,Päiväkoti Karavaani,Day care Karavaani
daycare,24.979607,60.20741,6677181,25498869,Päiväkoti Loiske,Day care Loiske
daycare,24.94191,60.158375,6671719,25496774,Päiväkoti Onnela,Day care Onnela
daycare,25.02854,60.258057,6682825,25501580,Päiväkoti Saniainen,Day care Saniainen
